,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
11831,PRESERVED_SPECIMEN,Dichapetalum morenoi,1526142,GBIF,,Manuel Vargas,,10.173055999999999,-85.593611,Siguiendo de la Quebrada Brasil hasta el Salto.,1996.0,1,1,1,,WGS84,2019,Ulises Chavarría; Andrea Albertin ; Jose González
11832,PRESERVED_SPECIMEN,Dichapetalum morenoi,1526143,GBIF,,Manuel Vargas,,10.173055999999999,-85.593611,Siguiendo de la Quebrada Brasil hasta el Salto.,1996.0,1,1,1,,WGS84,2019,Ulises Chavarría; Andrea Albertin ; Jose González
12381,PRESERVED_SPECIMEN,Dichapetalum morenoi,1513215,GBIF,,Manuel Vargas,,9.594444000000001,-85.130556,"Estacion San Miguel, ca. 2 km S. de Malpais.",1996.0,1,1,1,,WGS84,2019,Barry Hammel
13198,PRESERVED_SPECIMEN,Dichapetalum morenoi,1567675,GBIF,,Manuel Vargas,,10.927222,-85.493889,Estacion Maritza.,1992.0,1,1,1,,WGS84,2019,Roberto Espinoza
14397,PRESERVED_SPECIMEN,Dichapetalum morenoi,1607164,GBIF,,Manuel Vargas,,9.880833,-85.391944,"Bejuco, Islita. Finca de Abel Rodriguez.",1994.0,1,1,1,,WGS84,2019,Armando Estrada
17410,PRESERVED_SPECIMEN,Dichapetalum morenoi,3366843,GBIF,,Manuel Vargas,,10.171484,-85.595241,R.V.S. Bosque Diriá. Santa Cruz. Sendero El  Espavel.,2000.0,1,1,1,,WGS84,2019,L. Acosta; Alexánder Francisco Rodríguez González ; Victor Ramírez
17411,PRESERVED_SPECIMEN,Dichapetalum morenoi,3366842,GBIF,,Manuel Vargas,,10.171484,-85.595241,R.V.S. Bosque Diriá. Santa Cruz. Sendero El  Espavel.,2000.0,1,1,1,,WGS84,2019,L. Acosta; Alexánder Francisco Rodríguez González ; Victor Ramírez
17864,PRESERVED_SPECIMEN,Dichapetalum morenoi,3383906,GBIF,,Manuel Vargas,,10.960733,-85.495237,"La Cruz, Santa Elena, P.N.G., Sector Orosí, Estación Maritza",2000.0,1,1,1,,WGS84,2019,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
17865,PRESERVED_SPECIMEN,Dichapetalum morenoi,3383908,GBIF,,Manuel Vargas,,10.960733,-85.495237,"La Cruz, Santa Elena, P.N.G., Sector Orosí, Estación Maritza",2000.0,1,1,1,,WGS84,2019,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
17866,PRESERVED_SPECIMEN,Dichapetalum morenoi,3383907,GBIF,,Manuel Vargas,,10.960733,-85.495237,"La Cruz, Santa Elena, P.N.G., Sector Orosí, Estación Maritza",2000.0,1,1,1,,WGS84,2019,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
17867,PRESERVED_SPECIMEN,Dichapetalum morenoi,3383905,GBIF,,Manuel Vargas,,10.960733,-85.495237,"La Cruz, Santa Elena, P.N.G., Sector Orosí, Estación Maritza",2000.0,1,1,1,,WGS84,2019,L. Acosta; Victor Ramírez ; Gerardo Soto ; Geovanny Sancho
20210,PRESERVED_SPECIMEN,Dichapetalum morenoi,3973869,GBIF,,Manuel Vargas,,10.132909,-85.538075,Quirimán.,2004.0,1,1,1,,WGS84,2019,Luis González; Alfonso Garita
20213,PRESERVED_SPECIMEN,Dichapetalum morenoi,3973870,GBIF,,Manuel Vargas,,10.132909,-85.538075,Quirimán.,2004.0,1,1,1,,WGS84,2019,Luis González; Alfonso Garita
20214,PRESERVED_SPECIMEN,Dichapetalum morenoi,3973872,GBIF,,Manuel Vargas,,10.132909,-85.538075,Quirimán.,2004.0,1,1,1,,WGS84,2019,Luis González; Alfonso Garita
20215,PRESERVED_SPECIMEN,Dichapetalum morenoi,3973871,GBIF,,Manuel Vargas,,10.132909,-85.538075,Quirimán.,2004.0,1,1,1,,WGS84,2019,Luis González; Alfonso Garita
21023,PRESERVED_SPECIMEN,Dichapetalum morenoi,4085858,GBIF,,Manuel Vargas,,10.025,-85.69166700000001,Ostional.,2004.0,1,1,1,,WGS84,2019,Ricardo Kriebel
21025,PRESERVED_SPECIMEN,Dichapetalum morenoi,4085859,GBIF,,Manuel Vargas,,10.025,-85.69166700000001,Ostional.,2004.0,1,1,1,,WGS84,2019,Ricardo Kriebel
21164,PRESERVED_SPECIMEN,Dichapetalum morenoi,4092998,GBIF,,Manuel Vargas,,10.766667,-84.18333299999999,Pital Finca Hiloba. 18 Km N. Boca Tapada,2005.0,1,1,1,,WGS84,2019,Daniel Solano; Daniel Santamaría ; Alexánder Francisco Rodríguez González ; Israel Mena ; Armando Soto ; Braulio Hernández
21165,PRESERVED_SPECIMEN,Dichapetalum morenoi,4092997,GBIF,,Manuel Vargas,,10.766667,-84.18333299999999,Pital Finca Hiloba. 18 Km N. Boca Tapada,2005.0,1,1,1,,WGS84,2019,Daniel Solano; Daniel Santamaría ; Alexánder Francisco Rodríguez González ; Israel Mena ; Armando Soto ; Braulio Hernández
21166,PRESERVED_SPECIMEN,Dichapetalum morenoi,4093000,GBIF,,Manuel Vargas,,10.766667,-84.18333299999999,Pital Finca Hiloba. 18 Km N. Boca Tapada,2005.0,1,1,1,,WGS84,2019,Daniel Solano; Daniel Santamaría ; Alexánder Francisco Rodríguez González ; Israel Mena ; Armando Soto ; Braulio Hernández
21170,PRESERVED_SPECIMEN,Dichapetalum morenoi,4092999,GBIF,,Manuel Vargas,,10.766667,-84.18333299999999,Pital Finca Hiloba. 18 Km N. Boca Tapada,2005.0,1,1,1,,WGS84,2019,Daniel Solano; Daniel Santamaría ; Alexánder Francisco Rodríguez González ; Israel Mena ; Armando Soto ; Braulio Hernández
